Emissao_CO2,Classificacao_Emissao,Consumo,Classificacao_consumo,Tipo_edificio,Estado_edificio,Ano_construcao,Superficie_m2,Municipio,Provincia,Classificacao
67.72,E,334.8,F,Vivienda individual,Existente,1997,88,HUESCA,HUESCA,EF
46.99,E,232.17,E,Vivienda individual,Existente,1973,122,HUESCA,HUESCA,EE
44.13,E,214.52,E,Vivienda individual,Existente,1970,97,HUESCA,HUESCA,EE
46.6,E,230.25,E,Vivienda individual,Existente,2005,47.42,HUESCA,HUESCA,EE
109.47,G,440.23,G,Vivienda individual,Existente,1991,101,HUESCA,HUESCA,GG
126.17,G,623.85,G,Vivienda individual,Existente,1984,71.2,HUESCA,HUESCA,GG
24.93,D,120.77,D,Vivienda individual,Existente,1988,90,HUESCA,HUESCA,DD
81.51,F,402.53,G,Vivienda individual,Existente,1987,53.8,HUESCA,HUESCA,FG
85.22,F,418.55,G,Vivienda individual,Existente,1969,127.83,HUESCA,HUESCA,FG
63.02,E,251.91,E,Vivienda individual,Existente,1938,60.51,HUESCA,HUESCA,EE
140.59,G,560.46,G,Vivienda individual,Existente,1960,65,HUESCA,HUESCA,GG
71.67,G,346.02,G,Vivienda individual,Existente,1960,55,HUESCA,HUESCA,GG
35.92,E,174.18,E,Vivienda individual,Existente,1999,72.36,HUESCA,HUESCA,EE
73.78,E,278.72,E,Vivienda individual,Existente,1972,115,HUESCA,HUESCA,EE
71.59,E,287.89,E,Local,Existente,1996,186,HUESCA,HUESCA,EE
117.98,G,474.47,G,Local,Existente,1975,127.19,HUESCA,HUESCA,GG
70.03,E,344.67,F,Vivienda individual,Existente,1970,43.82,HUESCA,HUESCA,EF
48.89,E,215.45,E,Vivienda individual,Existente,1957,65,HUESCA,HUESCA,EE
106.62,C,483.19,D,Local,Existente,1964,273.95,HUESCA,HUESCA,CD
68.24,E,257.13,E,Vivienda individual,Existente,1974,97,HUESCA,HUESCA,EE
27.03,D,130.01,D,Vivienda individual,Existente,1998,65,HUESCA,HUESCA,DD
33.24,D,160.03,E,Vivienda individual,Existente,1975,102,HUESCA,HUESCA,DE
116.42,G,444.12,G,Vivienda individual,Existente,1968,48.62,HUESCA,HUESCA,GG
58.76,E,268.77,E,Vivienda individual,Existente,1955,68.48,HUESCA,HUESCA,EE
46.85,E,230.92,E,Vivienda individual,Existente,1970,59.66,HUESCA,HUESCA,EE
80.46,F,313.33,E,Vivienda individual,Existente,1863,42,HUESCA,HUESCA,FE
48.19,E,237.35,E,Vivienda individual,Existente,1998,89.23,HUESCA,HUESCA,EE
30.79,D,147.95,E,Vivienda individual,Existente,2006,44,HUESCA,HUESCA,DE
33.66,E,163.51,E,Vivienda individual,Existente,2006,76,HUESCA,HUESCA,EE
36.68,E,176.72,E,Vivienda individual,Existente,1970,60,HUESCA,HUESCA,EE
30.7,E,148.75,E,Vivienda individual,Existente,2004,72.26,HUESCA,HUESCA,EE
145.04,G,583.28,G,Vivienda individual,Existente,1967,75,HUESCA,HUESCA,GG
49.38,E,191,E,Vivienda individual,Existente,1970,70,HUESCA,HUESCA,EE
111.18,G,483.87,G,Vivienda individual,Existente,1985,57.54,HUESCA,HUESCA,GG
66.18,E,326.1,E,Vivienda individual,Existente,2001,73.73,HUESCA,HUESCA,EE
46.2,E,224.3,E,Vivienda individual,Existente,1990,71.42,HUESCA,HUESCA,EE
42.08,E,166.72,E,Vivienda individual,Existente,1970,64,HUESCA,HUESCA,EE
49.62,E,242.98,E,Vivienda individual,Existente,1985,100,HUESCA,HUESCA,EE
37.41,E,174.78,E,Vivienda individual,Existente,2008,73,HUESCA,HUESCA,EE
62.99,C,253.32,C,Local,Existente,1995,80,HUESCA,HUESCA,CC
20.47,C,98.8,D,Vivienda individual,Existente,2005,51.7,HUESCA,HUESCA,CD
54.21,D,256.01,E,Vivienda individual,Existente,1950,64,HUESCA,HUESCA,DE
62.6,E,236.81,E,Vivienda individual,Existente,1977,81,HUESCA,HUESCA,EE
73.62,E,324.7,E,Bloque completo,Existente,1962,603.5,HUESCA,HUESCA,EE
73.62,E,324.7,E,Bloque completo,Existente,1962,603.5,HUESCA,HUESCA,EE
73.62,E,324.7,E,Bloque completo,Existente,1962,603.5,HUESCA,HUESCA,EE
73.62,E,324.7,E,Bloque completo,Existente,1962,603.5,HUESCA,HUESCA,EE
160.27,G,644.52,G,Vivienda individual,Existente,1888,63.2,HUESCA,HUESCA,GG
75.92,E,358.26,F,Vivienda individual,Existente,1996,30,HUESCA,HUESCA,EF
32.25,E,156.71,E,Bloque completo,Existente,2004,1303,HUESCA,HUESCA,EE
52.56,E,200.72,E,Vivienda individual,Existente,1957,56,HUESCA,HUESCA,EE
111.81,E,447.36,E,Local,Existente,1992,49.5,HUESCA,HUESCA,EE
39.71,E,191.59,E,Vivienda individual,Existente,1996,98.66,HUESCA,HUESCA,EE
78.91,F,386.67,G,Vivienda individual,Existente,1963,41.8,HUESCA,HUESCA,FG
47.74,E,180.18,E,Vivienda individual,Existente,1979,156,HUESCA,HUESCA,EE
72.27,E,352.29,F,Vivienda individual,Existente,2004,80.13,HUESCA,HUESCA,EF
111.83,G,449.18,G,Vivienda individual,Existente,1900,30.1,HUESCA,HUESCA,GG
29.85,D,143.86,E,Vivienda individual,Existente,1968,60.16,HUESCA,HUESCA,DE
33.52,E,159.91,E,Vivienda individual,Existente,2005,54.18,HUESCA,HUESCA,EE
64.11,E,316.93,E,Vivienda individual,Existente,1980,76.36,HUESCA,HUESCA,EE
50.99,E,251.09,E,Vivienda individual,Existente,1962,159.38,HUESCA,HUESCA,EE
78.01,E,367.02,F,Vivienda individual,Existente,1980,91.05,HUESCA,HUESCA,EF
28.43,D,135.34,D,Vivienda individual,Existente,2008,90.31,HUESCA,HUESCA,DD
79.92,F,3030.37,E,Vivienda individual,Existente,1968,58,HUESCA,HUESCA,FE
52.56,E,200.72,E,Vivienda individual,Existente,1957,56,HUESCA,HUESCA,EE
107.37,G,410.34,G,Vivienda individual,Existente,1888,118,HUESCA,HUESCA,GG
65.57,E,323.55,E,Vivienda individual,Existente,1987,81.17,HUESCA,HUESCA,EE
78.23,E,357.11,F,Bloque completo,Existente,1888,509,HUESCA,HUESCA,EF
78.23,E,357.11,F,Bloque completo,Existente,1888,509,HUESCA,HUESCA,EF
37.53,E,182.21,E,Vivienda individual,Existente,1950,119.91,HUESCA,HUESCA,EE
55.69,E,214.64,E,Vivienda individual,Existente,1888,94.19,HUESCA,HUESCA,EE
113.32,F,455.74,F,Vivienda individual,Existente,1888,15.43,HUESCA,HUESCA,FF
153.16,G,615.95,G,Vivienda individual,Existente,1970,58.18,HUESCA,HUESCA,GG
49.41,E,242.01,E,Vivienda individual,Existente,1969,115.26,HUESCA,HUESCA,EE
57.37,E,278.33,E,Vivienda individual,Existente,2001,73.46,HUESCA,HUESCA,EE
58.08,E,286.47,E,Vivienda individual,Existente,1997,34.36,HUESCA,HUESCA,EE
58.86,E,225.9,E,Vivienda individual,Existente,1971,61.01,HUESCA,HUESCA,EE
77.44,E,294.63,E,Vivienda individual,Existente,1961,125.62,HUESCA,HUESCA,EE
110.83,G,445.72,G,Vivienda individual,Existente,1992,71.57,HUESCA,HUESCA,GG
70.26,E,343.11,F,Vivienda individual,Existente,2002,38.42,HUESCA,HUESCA,EF
57.85,E,285.93,E,Vivienda individual,Existente,1987,100.3,HUESCA,HUESCA,EE
55.32,E,273.4,E,Vivienda individual,Existente,1966,67,HUESCA,HUESCA,EE
30.59,D,146.81,E,Vivienda individual,Existente,2006,77.76,HUESCA,HUESCA,DE
100.22,G,471.6,G,Vivienda individual,Existente,1963,52.43,HUESCA,HUESCA,GG
127.23,G,494.21,G,Vivienda individual,Existente,1900,40.26,HUESCA,HUESCA,GG
140.98,G,548.01,G,Vivienda individual,Existente,1900,34.83,HUESCA,HUESCA,GG
143.42,G,645.87,G,Vivienda individual,Existente,1920,35,HUESCA,HUESCA,GG
44.61,E,220.36,E,Vivienda individual,Existente,1980,77.86,HUESCA,HUESCA,EE
74.45,E,368.12,F,Vivienda individual,Existente,1966,72,HUESCA,HUESCA,EF
56.91,E,221.66,E,Vivienda individual,Existente,1971,62.9,HUESCA,HUESCA,EE
57.38,E,280.52,E,Vivienda individual,Existente,1969,67.82,HUESCA,HUESCA,EE
50.56,E,244.9,E,Bloque completo,Existente,1985,86.1,HUESCA,HUESCA,EE
77.95,E,293.46,E,Vivienda individual,Existente,1983,86.02,HUESCA,HUESCA,EE
143.04,F,564.33,F,Edificio completo,Existente,1960,407.15,HUESCA,HUESCA,FF
78.24,E,301.4,E,Vivienda individual,Existente,1973,73.36,HUESCA,HUESCA,EE
42.94,E,209.46,E,Vivienda individual,Existente,2005,80.32,HUESCA,HUESCA,EE
33.98,E,165.65,E,Vivienda individual,Existente,2000,93.02,HUESCA,HUESCA,EE
34.86,E,170.77,E,Vivienda individual,Existente,2010,50,HUESCA,HUESCA,EE
58.25,E,220.2,E,Vivienda individual,Existente,1968,98.4,HUESCA,HUESCA,EE
107.56,G,505.29,G,Vivienda individual,Existente,1955,64,HUESCA,HUESCA,GG
39.87,E,191.11,E,Vivienda individual,Existente,1991,90,HUESCA,HUESCA,EE
20.95,D,101.43,D,Vivienda individual,Existente,2006,47,HUESCA,HUESCA,DD
60.08,E,237.02,E,Vivienda individual,Existente,2006,53.24,HUESCA,HUESCA,EE
64.84,E,319.92,E,Vivienda individual,Existente,1950,77.12,HUESCA,HUESCA,EE
50.4,E,243.57,E,Vivienda individual,Existente,1998,55.17,HUESCA,HUESCA,EE
57.29,E,216.8,E,Vivienda individual,Existente,1979,67.21,HUESCA,HUESCA,EE
37.17,E,182.53,E,Vivienda individual,Existente,1998,79.05,HUESCA,HUESCA,EE
54.01,E,264.82,E,Vivienda individual,Existente,1971,59.64,HUESCA,HUESCA,EE
55.95,E,275.23,E,Vivienda individual,Existente,1968,61.65,HUESCA,HUESCA,EE
36.75,E,177.32,E,Vivienda individual,Existente,2008,57.08,HUESCA,HUESCA,EE
40.03,E,174.94,E,Vivienda individual,Existente,1980,80.34,HUESCA,HUESCA,EE
33.53,E,174.11,F,Local,Existente,1989,39.6,HUESCA,HUESCA,EF
37.53,E,179.17,E,Vivienda individual,Existente,2008,75.84,HUESCA,HUESCA,EE
101.6,G,501.37,G,Vivienda individual,Existente,1996,67.38,HUESCA,HUESCA,GG
38.7,E,181.11,E,Vivienda individual,Existente,2009,47.74,HUESCA,HUESCA,EE
66.75,E,329.97,F,Vivienda individual,Existente,1985,85,HUESCA,HUESCA,EF
42,E,198.22,E,Vivienda individual,Existente,1957,44,HUESCA,HUESCA,EE
53.29,E,260.57,E,Vivienda individual,Existente,1940,87,HUESCA,HUESCA,EE
56.65,E,279.99,E,Vivienda individual,Existente,1965,100.03,HUESCA,HUESCA,EE
77.66,E,299.28,E,Vivienda individual,Existente,1900,67,HUESCA,HUESCA,EE
51.53,E,250.86,E,Vivienda individual,Existente,2003,63.15,HUESCA,HUESCA,EE
116.1,G,443.65,G,Vivienda individual,Existente,1964,71.34,HUESCA,HUESCA,GG
109.85,G,420.26,G,Vivienda individual,Existente,1971,61.17,HUESCA,HUESCA,GG
66.66,D,268.07,D,Local,Existente,1987,303,HUESCA,HUESCA,DD
45.08,E,219.79,E,Vivienda individual,Existente,1973,95.52,HUESCA,HUESCA,EE
56.42,E,278.84,E,Vivienda individual,Existente,1992,92.3,HUESCA,HUESCA,EE
41.2,E,199.03,E,Vivienda individual,Existente,2006,80.47,HUESCA,HUESCA,EE
120.47,G,558.77,G,Vivienda individual,Existente,1910,35,HUESCA,HUESCA,GG
72.02,E,275.91,E,Vivienda individual,Existente,1975,80,HUESCA,HUESCA,EE
28.08,D,135.63,D,Vivienda individual,Existente,2005,57.34,HUESCA,HUESCA,DD
31.5,E,150.51,E,Vivienda individual,Existente,1900,90.3,HUESCA,HUESCA,EE
101.97,G,411.94,G,Vivienda individual,Existente,1970,87.33,HUESCA,HUESCA,GG
40.47,E,198.19,E,Vivienda individual,Existente,2004,62.54,HUESCA,HUESCA,EE
59.24,E,290.86,E,Vivienda individual,Existente,1960,57.59,HUESCA,HUESCA,EE
51.42,E,254.1,E,Vivienda individual,Existente,1992,98.1,HUESCA,HUESCA,EE
60.54,D,277,D,Local,Existente,1910,191,HUESCA,HUESCA,DD
29.2,D,141.41,E,Vivienda individual,Existente,1990,122.33,HUESCA,HUESCA,DE
56.18,E,219.26,E,Vivienda individual,Existente,1970,62.3,HUESCA,HUESCA,EE
76.23,E,287,E,Vivienda individual,Existente,1973,76.55,HUESCA,HUESCA,EE
59.15,E,288.35,E,Vivienda individual,Existente,1968,78.18,HUESCA,HUESCA,EE
26.31,E,321.71,E,Vivienda individual,Existente,1970,58,HUESCA,HUESCA,EE
49.46,E,244.4,E,Vivienda individual,Existente,1970,67.32,HUESCA,HUESCA,EE
69.7,E,267.84,E,Vivienda individual,Existente,1968,46.99,HUESCA,HUESCA,EE
68.23,E,328.06,E,Vivienda individual,Existente,2007,77.39,HUESCA,HUESCA,EE
39.87,C,180.57,C,Vivienda individual,Existente,1993,216,HUESCA,HUESCA,CC
27.71,D,135.36,D,Vivienda individual,Existente,2003,60.89,HUESCA,HUESCA,DD
43.04,E,208.75,E,Vivienda individual,Existente,1967,63.26,HUESCA,HUESCA,EE
124.81,E,239.59,E,Vivienda individual,Existente,2005,46.95,HUESCA,HUESCA,EE
49.52,E,244.03,E,Vivienda individual,Existente,1963,78,HUESCA,HUESCA,EE
48.58,E,237.32,E,Vivienda individual,Existente,2003,65.47,HUESCA,HUESCA,EE
63.66,E,311.19,E,Vivienda individual,Existente,1960,121.49,HUESCA,HUESCA,EE
54.99,E,269.43,E,Vivienda individual,Existente,2007,36.84,HUESCA,HUESCA,EE
44.06,E,200.04,E,Vivienda individual,Existente,1942,160,HUESCA,HUESCA,EE
33.18,E,161.25,E,Vivienda individual,Existente,2006,52.44,HUESCA,HUESCA,EE
135.15,D,542.75,D,Local,Existente,1888,157.6,HUESCA,HUESCA,DD
56.41,E,273,E,Vivienda individual,Existente,1963,73.13,HUESCA,HUESCA,EE
78.43,F,308.8,F,Local,Existente,1970,151,HUESCA,HUESCA,FF
27.22,D,128.38,D,Vivienda individual,Existente,1979,89.89,HUESCA,HUESCA,DD
88.97,F,439.15,G,Vivienda individual,Existente,1968,70.72,HUESCA,HUESCA,FG
42.11,E,205.87,E,Vivienda individual,Existente,1989,89.32,HUESCA,HUESCA,EE
26.38,D,99.84,D,Vivienda individual,Existente,1977,104,HUESCA,HUESCA,DD
29.87,D,147.41,E,Vivienda individual,Existente,2006,59.8,HUESCA,HUESCA,DE
118.97,G,461.92,G,Vivienda individual,Existente,1968,43.94,HUESCA,HUESCA,GG
38,E,183,E,Vivienda individual,Existente,1990,69,HUESCA,HUESCA,EE
62,E,233,E,Vivienda individual,Existente,1981,101.2,HUESCA,HUESCA,EE
77.2,E,381.07,F,Vivienda individual,Existente,1968,61,HUESCA,HUESCA,EF
58.23,E,287.82,E,Vivienda individual,Existente,1956,45.07,HUESCA,HUESCA,EE
64,D,257,D,Vivienda individual,Existente,1989,125.89,HUESCA,HUESCA,DD
46.83,E,231.39,E,Vivienda individual,Existente,2004,51,HUESCA,HUESCA,EE
100.55,G,496.33,G,Vivienda individual,Existente,1970,62,HUESCA,HUESCA,GG
88.51,F,361.54,F,Vivienda individual,Existente,1960,61.12,HUESCA,HUESCA,FF
110.32,F,443,E,Local,Existente,2002,104.89,HUESCA,HUESCA,FE
69.71,E,339.6,E,Vivienda individual,Existente,2010,56.21,HUESCA,HUESCA,EE
46.92,E,182.26,E,Vivienda individual,Existente,1974,97,HUESCA,HUESCA,EE
71.3,F,339,G,Bloque completo,Existente,1910,717,HUESCA,HUESCA,FG
71.3,F,339,G,Bloque completo,Existente,1910,717,HUESCA,HUESCA,FG
28.57,E,131.32,E,Vivienda individual,Existente,1888,108,HUESCA,HUESCA,EE
74.27,E,366.32,F,Vivienda individual,Existente,1969,55.68,HUESCA,HUESCA,EF
60.53,E,298.54,E,Vivienda individual,Existente,1997,72.24,HUESCA,HUESCA,EE
78.81,F,389.73,G,Vivienda individual,Existente,1997,52,HUESCA,HUESCA,FG
49.94,E,237.98,E,Vivienda individual,Existente,2005,132,HUESCA,HUESCA,EE
48.13,E,232.52,E,Vivienda individual,Existente,2010,37.15,HUESCA,HUESCA,EE
33.56,E,162.23,E,Vivienda individual,Existente,1989,89.42,HUESCA,HUESCA,EE
34.77,E,167.34,E,Vivienda individual,Existente,1984,88.5,HUESCA,HUESCA,EE
51.04,E,245.48,E,Vivienda individual,Existente,1999,69,HUESCA,HUESCA,EE
53.63,E,265.04,E,Vivienda individual,Existente,2001,82.25,HUESCA,HUESCA,EE
49.33,E,243.1,E,Vivienda individual,Existente,2002,79.36,HUESCA,HUESCA,EE
37.92,E,183.34,E,Vivienda individual,Existente,1998,41.01,HUESCA,HUESCA,EE
57.33,E,283.33,E,Vivienda individual,Existente,1979,67,HUESCA,HUESCA,EE
62.71,E,310.01,E,Vivienda individual,Existente,2002,34.14,HUESCA,HUESCA,EE
17.16,C,108.26,D,Vivienda individual,Existente,2005,95,HUESCA,HUESCA,CD
34.21,E,167.68,E,Vivienda individual,Existente,1979,77.65,HUESCA,HUESCA,EE
61.59,E,271.88,E,Vivienda individual,Existente,1984,87.47,HUESCA,HUESCA,EE
46.56,E,224.23,E,Vivienda individual,Existente,1991,90.6,HUESCA,HUESCA,EE
68.94,C,264.55,C,Vivienda individual,Existente,1888,298.48,HUESCA,HUESCA,CC
164.98,G,658.24,G,Edificio completo,Existente,2004,615,HUESCA,HUESCA,GG
103.03,G,401.38,G,Vivienda individual,Existente,1880,53.78,HUESCA,HUESCA,GG
120.31,F,478.08,F,Edificio completo,Existente,1953,2671.41,HUESCA,HUESCA,FF
27.3,D,132.22,D,Vivienda individual,Existente,2001,50.59,HUESCA,HUESCA,DD
65.87,E,311,E,Vivienda individual,Existente,2006,86,HUESCA,HUESCA,EE
76.93,E,377.15,F,Vivienda individual,Existente,2000,39.03,HUESCA,HUESCA,EF
105.08,G,519.77,G,Vivienda individual,Existente,1992,89,HUESCA,HUESCA,GG
39.9,E,194.76,E,Vivienda individual,Existente,1933,50,HUESCA,HUESCA,EE
110.32,F,420.57,E,Unifamiliar,Existente,1955,170,HUESCA,HUESCA,FE
64.78,E,258.24,E,Vivienda individual,Existente,1880,55.22,HUESCA,HUESCA,EE
54.98,E,207.29,E,Vivienda individual,Existente,1979,88.06,HUESCA,HUESCA,EE
63.25,E,300.37,E,Vivienda individual,Existente,1966,68.41,HUESCA,HUESCA,EE
80.25,F,388.77,G,Vivienda individual,Existente,2001,45,HUESCA,HUESCA,FG
34.87,E,167.99,E,Vivienda individual,Existente,2004,43,HUESCA,HUESCA,EE
66.37,E,327.17,E,Vivienda individual,Existente,1966,54.05,HUESCA,HUESCA,EE
19.74,D,97.72,D,Vivienda individual,Existente,1979,56.75,HUESCA,HUESCA,DD
37.83,E,184.44,E,Vivienda individual,Existente,2006,62.95,HUESCA,HUESCA,EE
62.09,E,304.97,E,Vivienda individual,Existente,2001,41,HUESCA,HUESCA,EE
43.08,E,211.7,E,Vivienda individual,Existente,1983,91.02,HUESCA,HUESCA,EE
32.03,E,153.68,E,Vivienda individual,Existente,2000,77.16,HUESCA,HUESCA,EE
99.28,G,374.1,F,Vivienda individual,Existente,1968,103.16,HUESCA,HUESCA,GF
28.6,D,136.3,D,Vivienda individual,Existente,1987,105,HUESCA,HUESCA,DD
39.1,E,184.6,E,Vivienda individual,Existente,1968,68,HUESCA,HUESCA,EE
42.5,E,212.5,E,Vivienda individual,Existente,1963,40.07,HUESCA,HUESCA,EE
77.7,G,458.8,G,Vivienda individual,Existente,1970,70,HUESCA,HUESCA,GG
71.3,F,339,G,Bloque completo,Existente,1910,717,HUESCA,HUESCA,FG
51.6,E,244.3,E,Vivienda individual,Existente,1984,89,HUESCA,HUESCA,EE
100,G,473.5,G,Vivienda individual,Existente,1980,97,HUESCA,HUESCA,GG
91.8,G,434.3,G,Vivienda individual,Existente,1982,117,HUESCA,HUESCA,GG
35.8,E,183.7,E,Vivienda individual,Existente,1908,73.04,HUESCA,HUESCA,EE
91.4,G,539.5,G,Vivienda individual,Existente,1888,26.75,HUESCA,HUESCA,GG
59.6,E,282.6,E,Vivienda individual,Existente,1965,51.15,HUESCA,HUESCA,EE
101.07,E,406.46,E,Local,Existente,1970,420,HUESCA,HUESCA,EE
101.07,E,406.46,E,Local,Existente,1970,420,HUESCA,HUESCA,EE
25.08,D,95.17,D,Vivienda individual,Existente,2010,48,HUESCA,HUESCA,DD
46.67,E,226.11,E,Vivienda individual,Existente,1988,90.52,HUESCA,HUESCA,EE
120.82,G,595.15,G,Vivienda individual,Existente,1959,71.91,HUESCA,HUESCA,GG
83.27,F,411.81,G,Vivienda individual,Existente,2003,45,HUESCA,HUESCA,FG
60.32,E,298.17,E,Vivienda individual,Existente,1965,89.08,HUESCA,HUESCA,EE
82.68,F,408.19,G,Vivienda individual,Existente,1992,51,HUESCA,HUESCA,FG
77.83,E,384.85,G,Vivienda individual,Existente,2007,45.2,HUESCA,HUESCA,EG
15.96,C,94.1,D,Local,Existente,1969,141,HUESCA,HUESCA,CD
24.83,D,116.86,D,Vivienda individual,Existente,1995,88,HUESCA,HUESCA,DD
43.24,E,210.7,E,Vivienda individual,Existente,1987,86,HUESCA,HUESCA,EE
11.93,B,56.5,B,Vivienda individual,Existente,2009,69,HUESCA,HUESCA,BB
58.62,C,233.31,C,Local,Existente,1989,48.31,HUESCA,HUESCA,CC
51.38,E,251.94,E,Vivienda individual,Existente,1970,47.01,HUESCA,HUESCA,EE
51.68,E,252.97,E,Vivienda individual,Existente,1966,77.29,HUESCA,HUESCA,EE
77.51,E,353.56,F,Vivienda individual,Existente,2002,68,HUESCA,HUESCA,EF
70.31,E,264.95,E,Vivienda individual,Existente,1972,130,HUESCA,HUESCA,EE
94.33,G,466.56,G,Vivienda individual,Existente,1888,104,HUESCA,HUESCA,GG
65,E,248.52,E,Vivienda individual,Existente,1974,68.6,HUESCA,HUESCA,EE
59.31,E,289.97,E,Vivienda individual,Existente,1980,90.95,HUESCA,HUESCA,EE
77.59,E,383.64,F,Vivienda individual,Existente,1968,68.11,HUESCA,HUESCA,EF
75.46,E,371.27,F,Vivienda individual,Existente,2003,89,HUESCA,HUESCA,EF
70.51,C,328.78,C,Edificio completo,Existente,1978,1073.06,HUESCA,HUESCA,CC
46.69,E,229.62,E,Vivienda individual,Existente,1975,82.61,HUESCA,HUESCA,EE
77.44,E,278.33,E,Vivienda individual,Existente,1971,98,HUESCA,HUESCA,EE
134.6,G,534.5,G,Vivienda individual,Existente,1962,73.44,HUESCA,HUESCA,GG
55.35,E,272.71,E,Vivienda individual,Existente,1981,86,HUESCA,HUESCA,EE
54.03,E,261.6,E,Vivienda individual,Existente,2002,50,HUESCA,HUESCA,EE
61.59,E,303.86,E,Vivienda individual,Existente,1963,97.82,HUESCA,HUESCA,EE
48.74,E,313.69,E,Vivienda individual,Existente,1992,130.6,HUESCA,HUESCA,EE
62.86,E,308.99,E,Vivienda individual,Existente,1979,59.99,HUESCA,HUESCA,EE
26.39,D,125,D,Vivienda individual,Existente,2000,61.32,HUESCA,HUESCA,DD
54.45,E,268.5,E,Vivienda individual,Existente,1950,74.91,HUESCA,HUESCA,EE
49.93,D,234.6,D,Vivienda individual,Existente,1972,123.85,HUESCA,HUESCA,DD
66.86,E,328.97,F,Vivienda individual,Existente,1968,74.57,HUESCA,HUESCA,EF
46.03,E,174.28,E,Vivienda individual,Existente,1970,87.21,HUESCA,HUESCA,EE
26.84,D,130.23,D,Vivienda individual,Existente,2004,45,HUESCA,HUESCA,DD
63.15,E,310.42,E,Vivienda individual,Existente,1968,64.38,HUESCA,HUESCA,EE
41.7,E,196.7,E,Vivienda individual,Existente,1900,44.04,HUESCA,HUESCA,EE
82.42,C,339.4,C,Local,Existente,1985,263.06,HUESCA,HUESCA,CC
61.8,E,149.4,G,Local,Existente,1993,220,HUESCA,HUESCA,EG
74.01,E,365.1,F,Vivienda individual,Existente,1910,72,HUESCA,HUESCA,EF
70.27,E,345.94,F,Vivienda individual,Existente,2005,90,HUESCA,HUESCA,EF
40.24,E,197.79,E,Vivienda individual,Existente,1980,62.93,HUESCA,HUESCA,EE
24.3,D,116.3,D,Vivienda individual,Existente,1992,73.65,HUESCA,HUESCA,DD
87.3,G,444.3,G,Vivienda individual,Existente,1995,30.6,HUESCA,HUESCA,GG
55.9,E,265.4,E,Vivienda individual,Existente,1967,66.78,HUESCA,HUESCA,EE
48.78,E,241.03,E,Vivienda individual,Existente,1890,57.19,HUESCA,HUESCA,EE
100.22,G,479.06,G,Vivienda individual,Existente,1974,73.54,HUESCA,HUESCA,GG
158.26,G,636.47,G,Vivienda individual,Existente,1900,22.08,HUESCA,HUESCA,GG
53.12,E,253.6,E,Vivienda individual,Existente,1979,85.6,HUESCA,HUESCA,EE
45.4,E,220.55,E,Vivienda individual,Existente,1970,60.17,HUESCA,HUESCA,EE
44.24,E,167.05,E,Vivienda individual,Existente,1999,110.86,HUESCA,HUESCA,EE
28.22,D,137.69,D,Vivienda individual,Existente,1989,110.21,HUESCA,HUESCA,DD
54.55,E,255.74,E,Vivienda individual,Existente,1979,70.05,HUESCA,HUESCA,EE
39.49,E,186.78,E,Vivienda individual,Existente,1997,53.61,HUESCA,HUESCA,EE
27.18,D,130.49,D,Vivienda individual,Existente,2006,77.65,HUESCA,HUESCA,DD
31.11,D,148.81,E,Vivienda individual,Existente,2007,92.31,HUESCA,HUESCA,DE
82.35,F,404.32,G,Vivienda individual,Existente,1990,117.26,HUESCA,HUESCA,FG
150.32,G,608.97,G,Vivienda individual,Existente,1950,72.82,HUESCA,HUESCA,GG
17.36,C,84.26,C,Vivienda individual,Existente,1997,48,HUESCA,HUESCA,CC
40.2,E,195.9,E,Vivienda individual,Existente,1996,78.09,HUESCA,HUESCA,EE
127.65,F,510.88,F,Local,Existente,1967,20.78,HUESCA,HUESCA,FF
45.33,E,221.69,E,Vivienda individual,Existente,1975,92,HUESCA,HUESCA,EE
71,C,301.8,C,Edificio completo,Existente,2005,4069.59,HUESCA,HUESCA,CC
56.6,E,276.7,E,Vivienda individual,Existente,1969,98.87,HUESCA,HUESCA,EE
48.9,E,231.6,E,Vivienda individual,Existente,1973,134,HUESCA,HUESCA,EE
61.8,E,293.2,F,Vivienda individual,Existente,2001,56.98,HUESCA,HUESCA,EF
44.06,E,212.33,E,Vivienda individual,Existente,2010,60,HUESCA,HUESCA,EE
52.4,E,200.4,E,Vivienda individual,Existente,1970,78.84,HUESCA,HUESCA,EE
45.3,E,214.9,E,Vivienda individual,Existente,1955,65.37,HUESCA,HUESCA,EE
52.3,E,248.3,E,Vivienda individual,Existente,1969,79.8,HUESCA,HUESCA,EE
39.74,E,189.54,E,Vivienda individual,Existente,1981,131,HUESCA,HUESCA,EE
24.6,D,119.6,D,Vivienda individual,Existente,1888,118,HUESCA,HUESCA,DD
72.6,F,344.9,F,Vivienda individual,Existente,2005,33.6,HUESCA,HUESCA,FF
75.5,G,358.3,G,Vivienda individual,Existente,2005,46.04,HUESCA,HUESCA,GG
